uniprot_accession,standard_inchi_key,canonical_smiles,compound_name,protein_fragment,avg_predictions
Q6YMS4,VVRREURVTJNTQQ-UHFFFAOYSA-N,Clc1ccc(N2N=NCC2c2ccncc2)cc1,ADD-17014,NS1_DEN2B Dengue virus 2,4.078711040318012
Q6YMS4,DenvInD_209,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)C3CCCCC3,72710920,NS1_DEN2B Dengue virus 2,4.078505024313927
Q6YMS4,HZCWPKGYTCJSEB-UHFFFAOYSA-N,COc1ccc2c(c1)-c1nn(CCCN(C)C)c3ccc([N+](=O)[O-])c(c13)N2,Pyrazoloacridine,NS1_DEN2B Dengue virus 2,4.0784211456775665
Q6YMS4,FBSKJMQYURKNSU-ZLSOWSIRSA-N,CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,Kusaginin,NS1_DEN2B Dengue virus 2,4.078158870339394
Q6YMS4,DenvInD_2,C1=CC=C(C=C1)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC2=CC=CC(=C2)C(=N)N)NC(=O)C3=CC=CC=C3,122193300,NS1_DEN2B Dengue virus 2,4.07809217274189
Q6YMS4,DenvInD_165,CC(C)CC1C(=O)N2CCCC2C(=O)NC(C(=O)NC3CSSCC(C(=O)NC(=O)CC(C(=O)NC(C(=O)N4CCCC4C(=O)NCC(=O)NC5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)CCCNC(=N)N)CCCNC(=N)N)C(C)O)NC(=O)C(NC(=O)C6CCCN6C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC5=O)CCCNC(=N)N)CCCNC(=N)N)CO)CC7=CNC8=CC=CC=C87)C(C)C)C(C)O)N)NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CO)CCC(=O)O)CCC(=O)O)CO)CCCNC(=N)N)CCCNC(=N)N)C(C)C,46231132,NS1_DEN2B Dengue virus 2,4.077920615673065
Q6YMS4,UXAWFWFJXIANHZ-UHFFFAOYSA-N,CCCC(=O)c1ccccc1OCCN(C(C)C)C(C)C,ketocaine,NS1_DEN2B Dengue virus 2,4.077471613883972
Q6YMS4,GCWIQUVXWZWCLE-INIZCTEOSA-N,Cc1noc2c1-c1ccccc1C(c1ccc(Cl)cc1)=NC2CC(N)=O,CPI-0610,NS1_DEN2B Dengue virus 2,4.076329901814461
Q6YMS4,MJFJKKXQDNNUJF-UHFFFAOYSA-N,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,Metixene,NS1_DEN2B Dengue virus 2,4.0758136510849
Q6YMS4,CDOOFZZILLRUQH-GDLZYMKVSA-N,Cc1c(NC(=O)c2cc3c(s2)CCCC3)cccc1-c1cn(C)c(=O)c(Nc2ccc(C3C(=O)N(C)CCN3C)cc2)n1,GDC-0834,NS1_DEN2B Dengue virus 2,4.075759440660477
Q6YMS4,VHRSUDSXCMQTMA-PJHHCJLFSA-N,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,Methylprednisolone,NS1_DEN2B Dengue virus 2,4.074788600206375
Q6YMS4,QFJCIRLUMZQUOT-HPLJOQBZSA-N,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,Sirolimus,NS1_DEN2B Dengue virus 2,4.074679270386696
Q6YMS4,SBMNVHIVWGXGAG-HOFKKMOUSA-N,COC([O-])=C1C(C)=NC(C)=C(C(=O)OCCCC[NH2+]CC(O)COc2ccccc2)C1c1cccc([N+](=O)[O-])c1,YM-430,NS1_DEN2B Dengue virus 2,4.074606359004974
Q6YMS4,KQZVSTAVTJCKDG-DRSBITMPSA-N,C=C(C)C1CCC2(C(=O)OCC(N)(CO)CO)CCC3(C)C(CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C12,NVX-207,NS1_DEN2B Dengue virus 2,4.0745489448308945
Q6YMS4,XDBMBHVYXPBOPL-UHFFFAOYSA-N,CC(C)c1ccc2c(c1)C(N1CCN(CCO)CC1)Cc1ccc(F)cc1S2,Isofloxythepin,NS1_DEN2B Dengue virus 2,4.074355095624924
Q6YMS4,HVFLCNVBZFFHBT-ZKDACBOMSA-N,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1,CEFEPIME,NS1_DEN2B Dengue virus 2,4.073686599731445
Q6YMS4,FCCNSUIJIOOXEZ-SJYYZXOBSA-N,O=S(=O)(O)OC1C(O)COC(OC2COC(O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C1OS(=O)(=O)O,Pentosan-polysulfate,NS1_DEN2B Dengue virus 2,4.073532432317734
Q6YMS4,WTPSHLVHJOJDIF-UHFFFAOYSA-N,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,CI-1002,NS1_DEN2B Dengue virus 2,4.072731867432594
Q6YMS4,IKKXOSBHLYMWAE-QRPMWFLTSA-N,C#CC1(CO)OC(n2cnc3c(N)nc(F)nc32)CC1O,Islatravir,NS1_DEN2B Dengue virus 2,4.072575848549604
Q6YMS4,WBSWOKCKZUNHQV-ZETCQYMHSA-N,CC(=O)NC(CCC(=O)C=[N+]=[N-])C(=O)O,DUAZOMYCIN,NS1_DEN2B Dengue virus 2,4.072532087564468
Q6YMS4,XEZLBMHDUXSICI-UHFFFAOYSA-N,CCN1CCC(Oc2c(C#N)ncc3[nH]c4ncccc4c23)CC1,GDC-0425,NS1_DEN2B Dengue virus 2,4.071454532444477
Q6YMS4,DBOZSKOENGSGEJ-UHFFFAOYSA-N,Cn1c([N+](=O)[O-])cnc1C(O)c1cc(C(C)(C)C)ccc1O,abunidazole,NS1_DEN2B Dengue virus 2,4.07049386203289
Q6YMS4,XFALPSLJIHVRKE-GFCCVEGCSA-N,Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)cn2)n1,Tedizolid,NS1_DEN2B Dengue virus 2,4.070356860756874
Q6YMS4,MAVDNGWEBZTACC-HNNXBMFYSA-N,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO,Apratastat,NS1_DEN2B Dengue virus 2,4.069818496704102
Q6YMS4,AXNGJCOYCMDPQG-UHFFFAOYSA-N,OC(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Glemanserin,NS1_DEN2B Dengue virus 2,4.069652929902077
Q6YMS4,HOKDBMAJZXIPGC-INIZCTEOSA-N,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,Levomequitazine,NS1_DEN2B Dengue virus 2,4.068854182958603
Q6YMS4,JWLGQCCDUJFFDB-ASDXVTRWSA-N,C=CCC(C(=O)NO)C(C(=O)NC(Cc1ccccc1)C(=O)NC)C(C)CC,BB 1101,NS1_DEN2B Dengue virus 2,4.0685372948646545
Q6YMS4,WXUUCRLKXQMWRY-UHFFFAOYSA-N,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1,PKI-179,NS1_DEN2B Dengue virus 2,4.067610323429108
Q6YMS4,VFCRKLWBYMDAED-REWPJTCUSA-N,CCCC(NC1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,Nirogacestat,NS1_DEN2B Dengue virus 2,4.0675225257873535
Q6YMS4,AECDBHGVIIRMOI-UHFFFAOYSA-N,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCC2)C1,AEW541,NS1_DEN2B Dengue virus 2,4.066653177142143
Q6YMS4,CSMVOZKEWSOFER-UHFFFAOYSA-N,CN(C)C1(c2ccccc2)CCC2(CC1)OCCc1c2[nH]c2ccc(F)cc12,cebranopadol,NS1_DEN2B Dengue virus 2,4.064913585782051
Q6YMS4,PULHLIOPJXPGJN-BWVDBABLSA-N,C=C1C(O)C(CO)OC1n1ccc(N)nc1=O,DMDC,NS1_DEN2B Dengue virus 2,4.063584059476852
Q6YMS4,OKFDRAHPFKMAJH-UHFFFAOYSA-N,CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,Oglemilast,NS1_DEN2B Dengue virus 2,4.06337633728981
Q6YMS4,GLVAUDGFNGKCSF-UHFFFAOYSA-N,S=c1nc[nH]c2nc[nH]c12,Mercaptopurine,NS1_DEN2B Dengue virus 2,4.063216030597687
Q6YMS4,DenvInD_79,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=O)S2)C3CCCCC3,72710921,NS1_DEN2B Dengue virus 2,4.063152864575386
Q6YMS4,DSLCRNMTGWECHB-AMHTUMDSSA-N,COc1ccc2nccc(C(O)CCC3CCN(CCSc4cccs4)CC3C(=O)O)c2c1,AVE-6971,NS1_DEN2B Dengue virus 2,4.063051879405975
Q6YMS4,GWRSATNRNFYMDI-UHFFFAOYSA-N,COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,TAK-960,NS1_DEN2B Dengue virus 2,4.060402996838093
Q6YMS4,JLRIJKVMMZEKDF-UHFFFAOYSA-N,Nc1ncc(-c2ccncc2)nc1Nc1ccc2[nH]ccc2c1,AKN-028,NS1_DEN2B Dengue virus 2,4.059769295156002
Q6YMS4,LPMXVESGRSUGHW-HBYQJFLCSA-N,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,OUABAIN,NS1_DEN2B Dengue virus 2,4.058897648006678
Q6YMS4,FOFDIMHVKGYHRU-UHFFFAOYSA-N,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1,MP-470,NS1_DEN2B Dengue virus 2,4.058534011244774
Q6YMS4,SYOKIDBDQMKNDQ-XWTIBIIYSA-N,N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,Vildagliptin,NS1_DEN2B Dengue virus 2,4.058470286428928
Q6YMS4,NUZMJDHDPVKFJN-TYDXHICZSA-N,COc1cc(C2c3cc4c(cc3C(NC(=O)CNCCCNCCCCNCCCN)C3COC(=O)C23)OCO4)cc(OC)c1O,F-14512,NS1_DEN2B Dengue virus 2,4.058019734919071
Q6YMS4,RADMJHVVIZTENA-UHFFFAOYSA-N,COc1cc(C(=O)c2c(C)oc3c(O)c(OC)ccc23)cc(OC)c1OC,BNC-105,NS1_DEN2B Dengue virus 2,4.057993941009045
Q6YMS4,RBTBFTRPCNLSDE-UHFFFAOYSA-N,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,Methylthioninium,NS1_DEN2B Dengue virus 2,4.056395053863525
Q6YMS4,ZUZPCOQWSYNWLU-VIFPVBQESA-N,CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2NC(C)C(F)(F)F)c(F)c1,Cevipabulin,NS1_DEN2B Dengue virus 2,4.0550681203603745
Q6YMS4,WINXAKJYORVNHU-UHFFFAOYSA-N,COC(=O)C(C)c1ccc(-c2ccsc2)cc1,Atliprofen methyl ester,NS1_DEN2B Dengue virus 2,4.054768323898315
Q6YMS4,RJIWZDNTCBHXAL-UHFFFAOYSA-N,O=[N+]([O-])c1ccc(O)c2ncccc12,Nitroxoline,NS1_DEN2B Dengue virus 2,4.0546339228749275
Q6YMS4,QXRUCDDVUMKOPI-UHFFFAOYSA-N,CN(C)CCSC(=O)N1c2ccccc2C(C)(C)c2ccccc21,botiacrine,NS1_DEN2B Dengue virus 2,4.05440866202116
Q6YMS4,UPQJYTNALAIZCC-UHFFFAOYSA-N,COc1ccc(C)cc1NS(=O)(=O)c1cc(OC2CCNCC2)c2occc2c1,BVT-74316,NS1_DEN2B Dengue virus 2,4.053649917244911
Q6YMS4,AFSDNFLWKVMVRB-UHFFFAOYSA-N,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,ELLAGIC ACID,NS1_DEN2B Dengue virus 2,4.053621143102646
Q6YMS4,YDOIFHVUBCIUHF-UHFFFAOYSA-N,Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(O)c7c(=O)cc(C)c8c1c2c(c34)c(c65)c78,HYPERICIN,NS1_DEN2B Dengue virus 2,4.05282349139452
Q6YMS4,CYCXZGUVPDRYLG-FQEVSTJZSA-N,CC(C)NCC(O)COc1ccc(OCCOCCc2ccc(F)cc2)cc1,flusoxolol,NS1_DEN2B Dengue virus 2,4.051260858774185
Q6YMS4,DenvInD_11,C1=CC=C(C=C1)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC2=CC=C(C=C2)C(=N)N)NC(=O)C3=CC=C(C=C3)C(F)(F)F,122193304,NS1_DEN2B Dengue virus 2,4.050713896751404
Q6YMS4,NGFFVZQXSRKHBM-FKBYEOEOSA-N,O=C1CCc2c(Oc3ccc4c(c3)C3C(O4)C3c3nc4ccc(C(F)(F)F)cc4[nH]3)ccnc2N1,Lifirafenib,NS1_DEN2B Dengue virus 2,4.049354836344719
Q6YMS4,MHXVDXXARZCVRK-WCWDXBQESA-N,OCCNCCOc1ccc(C(=C(c2ccccc2)C(F)(F)F)c2ccccc2)cc1,Panomifene,NS1_DEN2B Dengue virus 2,4.048522863537073
Q6YMS4,DNTVJEMGHBIUMW-IBGZPJMESA-N,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3C(C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,MK-0893,NS1_DEN2B Dengue virus 2,4.047862216830254
Q6YMS4,SCVHJVCATBPIHN-SJCJKPOMSA-N,CC(NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C(=O)NC(CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,Emricasan,NS1_DEN2B Dengue virus 2,4.047167673707008
Q6YMS4,RXZMYLDMFYNEIM-UHFFFAOYSA-N,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,Milciclib,NS1_DEN2B Dengue virus 2,4.046480283141136
Q6YMS4,GMIZZEXBPRLVIV-UHFFFAOYSA-N,Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1,MK 8776,NS1_DEN2B Dengue virus 2,4.046365559101105
Q6YMS4,GKIRPKYJQBWNGO-QPLCGJKRSA-N,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,Zuclomiphene,NS1_DEN2B Dengue virus 2,4.046141639351845
Q6YMS4,YBHNZQJIFKDDHM-UHFFFAOYSA-N,CCC(CC)n1c(C)cc2c3c(N)nc(N)nc3ccc21,1954U89,NS1_DEN2B Dengue virus 2,4.045947082340717
Q6YMS4,AYCMYBACERJYNY-HIFRSBDPSA-N,CCCCC(CN(O)C=O)C(=O)N1CCCC1C(=O)N=c1ccc(F)cn1O,LBM-415,NS1_DEN2B Dengue virus 2,4.045340821146965
Q6YMS4,HTAFVGKAHGNWQO-UHFFFAOYSA-N,CC(CC1CCCCC1)NCCC(c1ccccc1)c1ccccc1,Droprenilamine,NS1_DEN2B Dengue virus 2,4.042493894696236
Q6YMS4,MJIALGDLOLWBRQ-MRVPVSSYSA-N,CC(CO)Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br,ZK-304709,NS1_DEN2B Dengue virus 2,4.042169868946075
Q6YMS4,QTRALMGDQMIVFF-UHFFFAOYSA-N,CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl,ETOFAMIDE,NS1_DEN2B Dengue virus 2,4.0421397387981415
Q6YMS4,DenvInD_146,C1=CC=C(C=C1)CC=NNC(=O)C2=CC(=NC3=CC=CC=C32)C=NNC4=CC=CC(=C4)C(F)(F)F,71451559,NS1_DEN2B Dengue virus 2,4.041749656200409
Q6YMS4,KMNLXCBYBKHKSK-BKMJKUGQSA-N,O=C(O)C1(c2ccc3c(c2)OCC(Cc2ccc(-c4ccccc4)cc2)C3O)CCCC1,CP-105696,NS1_DEN2B Dengue virus 2,4.040662884712219
Q6YMS4,WAEXFXRVDQXREF-UHFFFAOYSA-N,O=C(CCCCCCC(=O)Nc1ccccc1)NO,VORINOSTAT,NS1_DEN2B Dengue virus 2,4.0400102734565735
Q6YMS4,FLSUCZWOEMTFAQ-JNCILSLHSA-N,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CCS(=O)C3)SC12,CP-65207,NS1_DEN2B Dengue virus 2,4.039417326450348
Q6YMS4,SUBDBMMJDZJVOS-UHFFFAOYSA-N,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,Omeprazole,NS1_DEN2B Dengue virus 2,4.039189383387566
Q6YMS4,UHQFBTAJFNVZIV-UHFFFAOYSA-N,c1cc(-c2nc3ccc(-c4ccc5nc(-c6ccncc6)[nH]c5c4)cc3[nH]2)ccn1,Ridinilazole,NS1_DEN2B Dengue virus 2,4.038468047976494
Q6YMS4,CVBWTNHDKVVFMI-LBPRGKRZSA-N,CC(O)C(=O)N1CCC(CCn2c(Sc3cc4c(cc3Br)OCO4)nc3c(N)ncnc32)CC1,MPC-3100,NS1_DEN2B Dengue virus 2,4.038267400115728
Q6YMS4,FVZJIAUYFDQQKJ-DQEYMECFSA-N,COc1cc2c(cc1OC)C1CN(C)CCC1N=C2c1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1,Tolafentrine,NS1_DEN2B Dengue virus 2,4.038082782179117
Q6YMS4,DenvInD_166,CC(C)CC1C(=O)N2CCCC2C(=O)NC(C(=O)NC3CSSCC(C(=O)NC(=O)CC(C(=O)NC(C(=O)N4CCCC4C(=O)NCC(=O)NC5CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)CCCNC(=N)N)CCCNC(=N)N)C(C)O)NC(=O)C(NC(=O)C6CCCN6C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC5=O)CCCNC(=N)N)CCCNC(=N)N)CO)CC7=CNC8=CC=CC=C87)C(C)C)C(C)O)N)NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CO)CCC(=O)O)CCC(=O)O)CO)CCCNC(=N)N)CCCNC(=N)N)C(C)C,46231132,NS1_DEN2B Dengue virus 2,4.037836313247681
Q6YMS4,WEEGYLXZBRQIMU-UHFFFAOYSA-N,CC12CCC(CC1)C(C)(C)O2,Eucalyptol,NS1_DEN2B Dengue virus 2,4.037287801504135
Q6YMS4,RVTSXVZXEGFIPW-UHFFFAOYSA-N,Cc1nn(-c2cnc(OCC(C)C)c(Cl)c2)c2ccc(C(=O)NS(C)(=O)=O)cc12,PF-05241328,NS1_DEN2B Dengue virus 2,4.036899417638779
Q6YMS4,DenvInD_12,C1=CC=C(C=C1)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC2=CC=C(C=C2)C(=N)N)NC(=O)C3=CC=C(C=C3)C(F)(F)F,122193304,NS1_DEN2B Dengue virus 2,4.036817952990532
Q6YMS4,WNJGLNJERJHPBY-XLPZGREQSA-P,Cc1cn(C2CC(N=[N+]=[N-])C(CO[P+](=O)O)O2)c(=O)[nH]c1=O,Phosphazid,NS1_DEN2B Dengue virus 2,4.036785379052162
Q6YMS4,BJDCWCLMFKKGEE-ISOSDAIHSA-N,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,DIHYDROARTEMISININ,NS1_DEN2B Dengue virus 2,4.036742568016052
Q6YMS4,DenvInD_179,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=CC(=O)N,73355607,NS1_DEN2B Dengue virus 2,4.0365041345357895
Q6YMS4,IDUYJRXRDSPPRC-NRFANRHFSA-N,OC(Cn1cnnn1)(c1ccc(F)cc1F)C(F)(F)c1ccc(-c2ccc(OCC(F)(F)F)cc2)cn1,Oteseconazole,NS1_DEN2B Dengue virus 2,4.036410957574844
Q6YMS4,CXGTZJYQWSUFET-IBGZPJMESA-N,CCOC(Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,Tesaglitazar,NS1_DEN2B Dengue virus 2,4.036266028881073
Q6YMS4,ORVNHOYNEHYKJG-UHFFFAOYSA-N,Cc1cc(F)ccc1-c1nc(NC(CO)CO)nc2c1ccc(=O)n2-c1c(F)cccc1F,Dilmapimod,NS1_DEN2B Dengue virus 2,4.035482537001371
Q6YMS4,DenvInD_94,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C=CC1=CC=CC=C1,73349552,NS1_DEN2B Dengue virus 2,4.035440519452095
Q6YMS4,UQOQENZZLBSFKO-POPPZSFYSA-N,CCCCCC(O)C=CC1C(=O)C=CC1CC=CCCCC(=O)O,PROSTAGLANDIN J2,NS1_DEN2B Dengue virus 2,4.035105690360069
Q6YMS4,DenvInD_43,CC1C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)N1)CO)CCCCN)CCCN=C(N)N)CCCCN,71458789,NS1_DEN2B Dengue virus 2,4.034475103020668
Q6YMS4,INVTYAOGFAGBOE-UHFFFAOYSA-N,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,Entinostat,NS1_DEN2B Dengue virus 2,4.034456491470337
Q6YMS4,LNGNTCFORRWFSF-DVTGEIKXSA-N,CSC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,timobesone,NS1_DEN2B Dengue virus 2,4.033178836107254
Q6YMS4,BKVIWGRFRKLFIO-UHFFFAOYSA-N,COc1cc(COc2cc(N)c(Cl)cc2C(=O)CCC2CCN(CCNS(C)(=O)=O)CC2)cc(OC)c1,RS 39604,NS1_DEN2B Dengue virus 2,4.032698154449463
Q6YMS4,ZGXJTSGNIOSYLO-UHFFFAOYSA-N,NCC(=O)CCC(=O)O,Aminolevulinic acid,NS1_DEN2B Dengue virus 2,4.032525897026062
Q6YMS4,ARJCBSRIPGJMAD-LLVKDONJSA-N,NC(=O)c1noc(C(CCCC2CCCCC2)CC(=O)NO)n1,UK-383367,NS1_DEN2B Dengue virus 2,4.032367870211601
Q6YMS4,WLGIWVFFGMPRLM-SLHNCBLASA-N,C#CC1(O)CCC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C,ethinyl estradiol sulfonate,NS1_DEN2B Dengue virus 2,4.032242599874735
Q6YMS4,GOCUUDXEOKIQRU-IXDOHACOSA-N,CC(C)(N)C(NC(=O)c1ccc(C#CC#CC2CC2CO)cc1)C(=O)NO,ACHN-975,NS1_DEN2B Dengue virus 2,4.032198011875153
Q6YMS4,HPIUHDCRVYDAEJ-UHFFFAOYSA-N,CNC(=O)c1ccc(-c2cc(Cl)cc(Cl)c2Cl)c(N)n1,PF-01247324,NS1_DEN2B Dengue virus 2,4.032128617167473
Q6YMS4,VFCRSIORGUNNGT-UHFFFAOYSA-N,COc1ccc(C(=O)c2cn(C(C)C)c3ncnc(N)c23)cc1NC(=O)Nc1ccc(Cl)cc1Cl,CE-245677,NS1_DEN2B Dengue virus 2,4.031518716365099
Q6YMS4,PXZDWASDNFWKSD-UHFFFAOYSA-N,c1ccc(C(Cc2noc(CCN3CCCCC3)n2)c2ccccc2)cc1,PRENOXDIAZINE,NS1_DEN2B Dengue virus 2,4.030064970254898
Q6YMS4,HJLSLZFTEKNLFI-UHFFFAOYSA-N,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,Tinidazole,NS1_DEN2B Dengue virus 2,4.029290348291397
Q6YMS4,RDXLYGJSWZYTFJ-UHFFFAOYSA-N,O=C1NCCN1c1ncc([N+](=O)[O-])s1,NIRIDAZOLE,NS1_DEN2B Dengue virus 2,4.028873458504677
Q6YMS4,XZEUAXYWNKYKPL-WDYNHAJCSA-N,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,levormeloxifene,NS1_DEN2B Dengue virus 2,4.027646977454424
Q6YMS4,GJXWDTUCERCKIX-UHFFFAOYSA-N,O=CN(O)CCCP(=O)(O)O,Fosmidomycin,NS1_DEN2B Dengue virus 2,4.025120854377747
Q6YMS4,QGZYDVAGYRLSKP-UHFFFAOYSA-N,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,Rocilinostat,NS1_DEN2B Dengue virus 2,4.025051709264517
Q6YMS4,KJNNWYBAOPXVJY-UHFFFAOYSA-N,CCCCc1nc(-c2ccc(OCCCN(CC)CC)cc2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1,Azeliragon,NS1_DEN2B Dengue virus 2,4.024655401706696
Q6YMS4,NHTKGYOMICWFQZ-KKQYNPQSSA-N,CC(NP(=O)(OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O)Oc1ccccc1)C(=O)OCc1ccccc1,NUC-1031,NS1_DEN2B Dengue virus 2,4.0245475843548775
Q6YMS4,QEZYDSSGVBTNBH-UHFFFAOYSA-N,CC(C)n1nc(C(=O)NCCN2CCC(NC(=O)C34CC5CC(CC(C5)C3)C4)CC2)c2ccccc21,LY 353433,NS1_DEN2B Dengue virus 2,4.024472013115883
Q6YMS4,MPVGZUGXCQEXTM-UHFFFAOYSA-N,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Linifanib,NS1_DEN2B Dengue virus 2,4.023720175027847
Q6YMS4,YNCLPFSAZFGQCD-UHFFFAOYSA-N,NC(=Nc1ccc(Cl)cc1)N=C(N)N1CCN(C(N)=NC(N)=Nc2ccc(Cl)cc2)CC1,PICLOXYDINE,NS1_DEN2B Dengue virus 2,4.023627981543541
Q6YMS4,CTQMJYWDVABFRZ-UHFFFAOYSA-N,Oc1ccc(Cl)c2cccnc12,CLOXYQUIN,NS1_DEN2B Dengue virus 2,4.021488070487976
Q6YMS4,ZWUFGBNOUKQGBR-UHFFFAOYSA-N,Cc1nc2cccc(C(F)(F)F)c2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,MK-3134,NS1_DEN2B Dengue virus 2,4.021071583032608
Q6YMS4,DenvInD_173,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=CS1,73357148,NS1_DEN2B Dengue virus 2,4.020566567778587
Q6YMS4,HRJWTAWVFDCTGO-UHFFFAOYSA-N,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,LY-2090314,NS1_DEN2B Dengue virus 2,4.019228518009186
Q6YMS4,DenvInD_162,C1=CC(=CC=C1COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=NC=CS3)C(F)(F)F,127039816,NS1_DEN2B Dengue virus 2,4.019055500626564
