uniprot_accession,standard_inchi_key,canonical_smiles,compound_name,protein_fragment,avg_predictions
Q6YMS6,GPTURHKXTUDRPC-UHFFFAOYSA-N,CN(C)CCON=C1c2ccccc2CCc2ccccc21,NOXIPTILINE,NS5_DEN2B Dengue virus 2,3.703909784555435
Q6YMS6,YJQPYGGHQPGBLI-KGSXXDOSSA-N,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,Novobiocin,NS5_DEN2B Dengue virus 2,3.7038243114948273
Q6YMS6,NOYPYLRCIDNJJB-UHFFFAOYSA-N,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,Trimetrexate,NS5_DEN2B Dengue virus 2,3.7031698524951935
Q6YMS6,DenvInD_314,C1C2CC3(CC1CC(C2)(C3)C4=CC=CC=C4)CC(=O)NC5=CC=CC=C5Cl,2203542,NS5_DEN2B Dengue virus 2,3.7031488716602325
Q6YMS6,DHZBEENLJMYSHQ-XCVPVQRUSA-N,CC12C(=O)OC(=O)C1(C)C1CCC2O1,CANTHARIDIN,NS5_DEN2B Dengue virus 2,3.702311336994171
Q6YMS6,JTNIHNJCRCYZSU-IVZQSRNASA-N,CC(N1CCN(c2ccc(-n3cnnn3)cc2)C1=O)C(O)(Cn1cncn1)c1ccc(F)cc1F,TAK 456,NS5_DEN2B Dengue virus 2,3.7004811465740204
Q6YMS6,NKANXQFJJICGDU-QPLCGJKRSA-N,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Tamoxifen,NS5_DEN2B Dengue virus 2,3.699081599712372
Q6YMS6,MQIRDWDCKACDRZ-DUXPYHPUSA-N,O=C(C=Cc1ccc2c(c1)OCO2)OCc1cc(=O)c(O)co1,Seletinoid G,NS5_DEN2B Dengue virus 2,3.698918104171753
Q6YMS6,DenvInD_333,CC(C)CCNC1=NC2=C(C(=N1)NC3=CC=C(C=C3)C(=O)C)NC=N2,122178649,NS5_DEN2B Dengue virus 2,3.69802825152874
Q6YMS6,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Gefitinib,NS5_DEN2B Dengue virus 2,3.697583794593811
Q6YMS6,RILWUTQZRXWBOB-GIDUJCDVSA-N,Cn1c([N+](=O)[O-])cnc1C=NN1CC(CN2CCOCC2)OC1=O,Moxnidazole,NS5_DEN2B Dengue virus 2,3.696900427341461
Q6YMS6,ZHAGGRWTJXROKV-HJOGWXRNSA-N,COC(=O)C(Cc1cnc[nH]1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(C)=O,Triletide,NS5_DEN2B Dengue virus 2,3.6957828104496
Q6YMS6,ZVZRDFTXNAZBOX-UWVGGRQHSA-N,CC(N)C(=O)NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,PD-131112,NS5_DEN2B Dengue virus 2,3.695526033639908
Q6YMS6,OKFDRAHPFKMAJH-UHFFFAOYSA-N,CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,Oglemilast,NS5_DEN2B Dengue virus 2,3.6955201029777527
Q6YMS6,DenvInD_332,C1=CC2=C(C(=C1)[N+](=O)[O-])NC=C(C2=O)C(=O)O,225906,NS5_DEN2B Dengue virus 2,3.6948438435792923
Q6YMS6,DenvInD_400,CC1=CC(=C(C=C1)C)C(=C2C(N(C(=O)C2=O)CCC3=CC=CC=C3)C4=CC=C(C=C4)O)O,46233561,NS5_DEN2B Dengue virus 2,3.6948399990797043
Q6YMS6,QXRUCDDVUMKOPI-UHFFFAOYSA-N,CN(C)CCSC(=O)N1c2ccccc2C(C)(C)c2ccccc21,botiacrine,NS5_DEN2B Dengue virus 2,3.69467830657959
Q6YMS6,HHJUWIANJFBDHT-KOTLKJBCSA-N,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1,Vindesine,NS5_DEN2B Dengue virus 2,3.6939247846603394
Q6YMS6,DenvInD_162,C1=CC(=CC=C1COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=NC=CS3)C(F)(F)F,127039816,NS5_DEN2B Dengue virus 2,3.6934783160686493
Q6YMS6,VOJLELRQLPENHL-UHFFFAOYSA-N,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,Doxefazepam,NS5_DEN2B Dengue virus 2,3.693136692047119
Q6YMS6,RFIXURDMUINBMD-UHFFFAOYSA-N,CC(CCc1ccccc1)NC(C)C(O)c1cc(I)c(O)c(I)c1,BUFENIODE,NS5_DEN2B Dengue virus 2,3.6928038001060486
Q6YMS6,FUXVKZWTXQUGMW-FQEVSTJZSA-N,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1,9-Aminocamptothecin,NS5_DEN2B Dengue virus 2,3.6926159262657166
Q6YMS6,MQQNFDZXWVTQEH-UHFFFAOYSA-N,N=C(N)c1ccc2cc(OC(=O)c3ccc(N=C(N)N)cc3)ccc2c1,Nafamostat,NS5_DEN2B Dengue virus 2,3.692343831062317
Q6YMS6,RTHCYVBBDHJXIQ-INIZCTEOSA-N,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,(S)-Fluoxetine,NS5_DEN2B Dengue virus 2,3.692291796207428
Q6YMS6,DenvInD_329,C1=CC(=CC(=C1)O)NC2=NC(=NC3=C2NC=N3)NCCC4=CN=CN4,122178655,NS5_DEN2B Dengue virus 2,3.6921956837177277
Q6YMS6,UGJWRPJDTDGERK-UHFFFAOYSA-N,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],Evofosfamide,NS5_DEN2B Dengue virus 2,3.6917529106140137
Q6YMS6,DenvInD_261,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC=C(C=C3)N)C(=O)N,127038036,NS5_DEN2B Dengue virus 2,3.6914039850234985
Q6YMS6,PAVKBQLPQCDVNI-UHFFFAOYSA-N,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccc(OC)cc4c3c(C)c12,Retelliptine,NS5_DEN2B Dengue virus 2,3.6905444860458374
Q6YMS6,VJXSSYDSOJBUAV-UHFFFAOYSA-N,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,Piritrexim,NS5_DEN2B Dengue virus 2,3.690057873725891
Q6YMS6,WLOHNSSYAXHWNR-DWIOZXRMSA-N,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,DIRITHROMYCIN,NS5_DEN2B Dengue virus 2,3.689667761325836
Q6YMS6,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,trans-Resveratrol,NS5_DEN2B Dengue virus 2,3.689599871635437
Q6YMS6,LTDOHCZUKCZDEQ-BJOHPYRUSA-N,CC1C(N)CN1c1cc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F,Cetefloxacin,NS5_DEN2B Dengue virus 2,3.689208894968033
Q6YMS6,SUXQDLLXIBLQHW-UHFFFAOYSA-N,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,Ulifloxacin,NS5_DEN2B Dengue virus 2,3.688864767551422
Q6YMS6,JHBIMJKLBUMNAU-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,SC 58125,NS5_DEN2B Dengue virus 2,3.688392013311386
Q6YMS6,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,Niclosamide,NS5_DEN2B Dengue virus 2,3.688172549009323
Q6YMS6,DenvInD_273,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC=C(C=C3)Cl)C(=O)N,127038019,NS5_DEN2B Dengue virus 2,3.688017189502716
Q6YMS6,JXONINOYTKKXQQ-CQSZACIVSA-N,COc1cc(C2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC,EPC-2407,NS5_DEN2B Dengue virus 2,3.6878304481506348
Q6YMS6,LPMXVESGRSUGHW-HBYQJFLCSA-N,CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O,OUABAIN,NS5_DEN2B Dengue virus 2,3.6877752542495728
Q6YMS6,LOUPRKONTZGTKE-LHHVKLHASA-N,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,Quinidine,NS5_DEN2B Dengue virus 2,3.6866895258426666
Q6YMS6,MHXVDXXARZCVRK-WCWDXBQESA-N,OCCNCCOc1ccc(C(=C(c2ccccc2)C(F)(F)F)c2ccccc2)cc1,Panomifene,NS5_DEN2B Dengue virus 2,3.6863161027431492
Q6YMS6,QROONAIPJKQFMC-UHFFFAOYSA-N,Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12,Intoplicine,NS5_DEN2B Dengue virus 2,3.685500204563141
Q6YMS6,DenvInD_244,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CO3,127041432,NS5_DEN2B Dengue virus 2,3.6848959177732468
Q6YMS6,MAYQIFVKVAUMPD-UHFFFAOYSA-N,Cc1nc2c(N3CCNCC3)cccc2n1S(=O)(=O)c1ccccc1,PF-5212377,NS5_DEN2B Dengue virus 2,3.684731423854828
Q6YMS6,LLVZBTWPGQVVLW-SNAWJCMRSA-N,COCC(=O)NCC=Cc1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,CP-724714,NS5_DEN2B Dengue virus 2,3.6844009160995483
Q6YMS6,VMEJANRODATDOF-UHFFFAOYSA-N,COc1cc2c(O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,Diphyllin,NS5_DEN2B Dengue virus 2,3.6837038099765773
Q6YMS6,GKIRPKYJQBWNGO-OCEACIFDSA-N,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,Clomifene,NS5_DEN2B Dengue virus 2,3.683261662721634
Q6YMS6,ZAKKEARLDPTRLX-UHFFFAOYSA-N,CCCc1c(OCCCS(=O)(=O)c2ccc(C(=O)CCC(=O)O)cc2)ccc(C(C)=O)c1O,L-648051,NS5_DEN2B Dengue virus 2,3.68321430683136
Q6YMS6,JAZBEHYOTPTENJ-JLNKQSITSA-N,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,Icosapent,NS5_DEN2B Dengue virus 2,3.6828833520412445
Q6YMS6,HEFNNWSXXWATRW-UHFFFAOYSA-N,CC(C)Cc1ccc(C(C)C(=O)O)cc1,Ibuprofen,NS5_DEN2B Dengue virus 2,3.6828369200229645
Q6YMS6,JLYAXFNOILIKPP-KXQOOQHDSA-N,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NC(CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,ABT-263,NS5_DEN2B Dengue virus 2,3.6826881766319275
Q6YMS6,LDYMIBZOCSHLBG-UHFFFAOYSA-N,O=C(NC1CN2CCC1CC2)c1cc(Cl)cc2c1OC1CCCCC21,RG 12915,NS5_DEN2B Dengue virus 2,3.682610183954239
Q6YMS6,XZAFZXJXZHRNAQ-STQMWFEESA-N,CNC1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)CC1OC,Vosaroxin,NS5_DEN2B Dengue virus 2,3.6823121309280396
Q6YMS6,ULDXWLCXEDXJGE-UHFFFAOYSA-N,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,MK-2206,NS5_DEN2B Dengue virus 2,3.6822001934051514
Q6YMS6,UFICVEHDQUKCEA-UHFFFAOYSA-N,Cn1cnc(-c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2)c1,MGCD-265,NS5_DEN2B Dengue virus 2,3.6809105277061462
Q6YMS6,PHJVBZVDUNTGNR-HSZRJFAPSA-N,CC1=C(C#N)C(c2cccc3ncc(-c4ccccc4)cc23)C(C(=O)OC(C)C)=C(N)N1,Bay-y-5959,NS5_DEN2B Dengue virus 2,3.68071711063385
Q6YMS6,SCVHJVCATBPIHN-SJCJKPOMSA-N,CC(NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C(=O)NC(CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,Emricasan,NS5_DEN2B Dengue virus 2,3.680693745613098
Q6YMS6,ARFHIAQFJWUCFH-IZZDOVSWSA-N,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1,Nifurtimox,NS5_DEN2B Dengue virus 2,3.6802386939525604
Q6YMS6,JPTSIWRGXIZEOO-UHFFFAOYSA-N,COc1ccc2c(c1)c(OC(C)C)c(C(=O)Nc1nn[nH]n1)n2-c1ccccc1,CI-949,NS5_DEN2B Dengue virus 2,3.6801156401634216
Q6YMS6,RYYVLZVUVIJVGH-UHFFFAOYSA-N,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Caffeine,NS5_DEN2B Dengue virus 2,3.678835690021515
Q6YMS6,IUJQOUHDFKALCY-UHFFFAOYSA-N,O=C1CCNc2ccc(Cl)cc2N1c1ccccc1,Lofendazam,NS5_DEN2B Dengue virus 2,3.6787013113498688
Q6YMS6,NFSKEXQRNDSSAN-NSHDSACASA-N,CC(=O)Nc1ccc(C(C)C(=O)Nc2ncc(C(C)C)s2)cc1,PHA-690509,NS5_DEN2B Dengue virus 2,3.6786135137081146
Q6YMS6,XGXOSJSGDNPEEF-NRFANRHFSA-N,Nc1cc2c3c(c1)C(c1ccccc1)=NC(NC(=O)c1cccnc1)C(=O)N3CC2,CI 1044,NS5_DEN2B Dengue virus 2,3.6783070266246796
Q6YMS6,UJCYUJOQBXHJFH-ZBKNUEDVSA-N,CN1CCN(C2=Cc3cc(Cl)ccc3C(=CC#N)c3ccccc32)CC1,rilapine,NS5_DEN2B Dengue virus 2,3.677956372499466
Q6YMS6,GTUIRORNXIOHQR-VIFPVBQESA-N,CC1COC2(CCN(c3nc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)O1,BTZ-10526043,NS5_DEN2B Dengue virus 2,3.6776087880134583
Q6YMS6,ORDHXXHTBUZRCN-NTEUORMPSA-N,CC(C)(O)c1ccccc1-c1ccc2nc(C=Cc3ccc(C(F)(F)F)cc3)[nH]c2c1,Mavatrep,NS5_DEN2B Dengue virus 2,3.6767154037952423
Q6YMS6,DenvInD_312,CC1=CC=C(C=C1)C23CC4CC(C2)CC(C4)(C3)C(=O)NC5=CC=CC(=C5)C(=O)O,2834598,NS5_DEN2B Dengue virus 2,3.67664797604084
Q6YMS6,SXNJFOWDRLKDSF-XKHVUIRMSA-N,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCC(N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,Volasertib,NS5_DEN2B Dengue virus 2,3.6763490438461304
Q6YMS6,LKCWBDHBTVXHDL-RMDFUYIESA-N,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,Amikacin,NS5_DEN2B Dengue virus 2,3.6762649714946747
Q6YMS6,DenvInD_205,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=O)S2)CCC3=CC=CC=C3,72712242,NS5_DEN2B Dengue virus 2,3.6759680062532425
Q6YMS6,RCJYGWGQCPDYSL-HZPDHXFCSA-N,CCn1c(=O)c2c(nc(NC3CCCC3O)n2Cc2ccc(OC)c(Br)c2)n(CCO)c1=O,Dasantafil,NS5_DEN2B Dengue virus 2,3.6756633818149567
Q6YMS6,NOWRLNPOENZFHP-ARHDFHRDSA-N,Cc1cn(C2CC(O)C3(CO)CC23)c(=O)[nH]c1=O,N-MCT,NS5_DEN2B Dengue virus 2,3.675287961959839
Q6YMS6,DenvInD_290,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)O)C(=O)N,127039494,NS5_DEN2B Dengue virus 2,3.674805626273155
Q6YMS6,SUPVGFZUWFMATN-UHFFFAOYSA-N,CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21,PU-H71,NS5_DEN2B Dengue virus 2,3.674366593360901
Q6YMS6,NFRPNQDSKJJQGV-UHFFFAOYSA-N,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc2c(c1)CCC2,GLYHEXAMIDE,NS5_DEN2B Dengue virus 2,3.674110561609268
Q6YMS6,ROMLGDPRVIVYSV-UHFFFAOYSA-N,O=C(O)c1cn(-c2ccc(F)cc2)c2nc(N3CCNCC3)c(F)cc2c1=O,A-57132,NS5_DEN2B Dengue virus 2,3.6732297837734222
Q6YMS6,ULGZDMOVFRHVEP-RWJQBGPGSA-N,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,Erythromycin,NS5_DEN2B Dengue virus 2,3.6730057895183563
Q6YMS6,PXZDWASDNFWKSD-UHFFFAOYSA-N,c1ccc(C(Cc2noc(CCN3CCCCC3)n2)c2ccccc2)cc1,PRENOXDIAZINE,NS5_DEN2B Dengue virus 2,3.6725320518016815
Q6YMS6,IDUMOVRJNBNOTR-BIZLIJPVSA-N,O=C(NN=CC=Cc1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])s1,Nifurzide,NS5_DEN2B Dengue virus 2,3.6722593903541565
Q6YMS6,OCAPBUJLXMYKEJ-UHFFFAOYSA-N,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,Bifonazole,NS5_DEN2B Dengue virus 2,3.6720185577869415
Q6YMS6,GKIRPKYJQBWNGO-QPLCGJKRSA-N,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,Zuclomiphene,NS5_DEN2B Dengue virus 2,3.6715902984142303
Q6YMS6,KEIPNCCJPRMIAX-HNNXBMFYSA-N,C=CC(=O)N1CCC(n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,Futibatinib,NS5_DEN2B Dengue virus 2,3.6713327169418335
Q6YMS6,YNWCUCSDUMVJKR-UHFFFAOYSA-N,Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCC1,AMOPYROQUINE,NS5_DEN2B Dengue virus 2,3.670131653547287
Q6YMS6,ZDZOTLJHXYCWBA-VCVYQWHSSA-N,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,Docetaxel,NS5_DEN2B Dengue virus 2,3.670081466436386
Q6YMS6,BIIVYFLTOXDAOV-YVEFUNNKSA-N,CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,alvocidib,NS5_DEN2B Dengue virus 2,3.669993370771408
Q6YMS6,HKVAMNSJSFKALM-GKUWKFKPSA-N,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,Everolimus,NS5_DEN2B Dengue virus 2,3.6697554886341095
Q6YMS6,XCOWUOOCXCXCNS-UHFFFAOYSA-N,Fc1ccc(CSSSCc2ccc(F)cc2)cc1,Fluorapacin,NS5_DEN2B Dengue virus 2,3.6688425540924072
Q6YMS6,IBTISPLPBBHVSU-UVOOVGFISA-N,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C=NOCCN,Namitecan,NS5_DEN2B Dengue virus 2,3.6685032546520233
Q6YMS6,IZZYUABKZYIINT-UHFFFAOYSA-N,Cc1cc(NC(=O)C(=O)c2cc(Cc3ccc(C#N)cc3)n3ccccc23)sn1,Rosabulin,NS5_DEN2B Dengue virus 2,3.6674093306064606
Q6YMS6,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Fluoxetine,NS5_DEN2B Dengue virus 2,3.666872650384903
Q6YMS6,OGSBUKJUDHAQEA-WMCAAGNKSA-N,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,Pralatrexate,NS5_DEN2B Dengue virus 2,3.665248841047287
Q6YMS6,YJQZYXCXBBCEAQ-ACJLOTCBSA-N,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,Butopamine,NS5_DEN2B Dengue virus 2,3.664663314819336
Q6YMS6,DRXHAKVGNKHFMB-UHFFFAOYSA-N,CC(=O)n1cc(F)c(=O)n(C(=O)c2ccccc2C)c1=O,Atofluding,NS5_DEN2B Dengue virus 2,3.6645861864089966
Q6YMS6,XESARGFCSKSFID-FLLFQEBCSA-N,NC(=O)c1[nH]nc(C2OC(CO)C(O)C2O)c1O,PYRAZOFURIN,NS5_DEN2B Dengue virus 2,3.663358986377716
Q6YMS6,DenvInD_327,C1=CC=C(C=C1)CNC2=NC3=C(C(=N2)NC4=CC(=CC=C4)O)NC=N3,122178652,NS5_DEN2B Dengue virus 2,3.6630886644124985
Q6YMS6,GKJCVYLDJWTWQU-CXLRFSCWSA-N,CC(Oc1ccc2[nH]nc(C=Cc3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl,LY-2874455,NS5_DEN2B Dengue virus 2,3.662870317697525
Q6YMS6,UDSFVOAUHKGBEK-CNQKSJKFSA-N,CCCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,Testosterone undecanoate,NS5_DEN2B Dengue virus 2,3.662334382534027
Q6YMS6,DenvInD_392,COC1=C(C=C(C=C1)C(=O)O)C2=CC=C(S2)C#CCO,127043014,NS5_DEN2B Dengue virus 2,3.6622487753629684
Q6YMS6,WGMASVSHOSNKMF-UHFFFAOYSA-N,C=C(Br)CC1(C(C)C)C(=O)NC(=O)N(C)C1=O,NARCOBARBITAL,NS5_DEN2B Dengue virus 2,3.6619292199611664
Q6YMS6,LPFWVDIFUFFKJU-UHFFFAOYSA-N,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,Poziotinib,NS5_DEN2B Dengue virus 2,3.661774158477783
Q6YMS6,BKWJAKQVGHWELA-UHFFFAOYSA-N,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,Adavosertib,NS5_DEN2B Dengue virus 2,3.6614566147327423
Q6YMS6,WJLQPSZXCOYTHS-UHFFFAOYSA-N,Cc1cccnc1NS(=O)(=O)c1ccc(C#Cc2ccc(O)c(C(=O)O)c2)cc1,SUSALIMOD,NS5_DEN2B Dengue virus 2,3.6612213253974915
Q6YMS6,HXEHCCYOTHDPPI-NBHSMZAVSA-N,CC(NC(=O)C(O)c1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)N=Cc2ccccc21,BMS-433796,NS5_DEN2B Dengue virus 2,3.6603161096572876
Q6YMS6,DenvInD_216,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC=C(C=C3)C(F)(F)F)C(=O)N,127040762,NS5_DEN2B Dengue virus 2,3.6599366515874863
Q6YMS6,MMURVNDSFNJHAM-OWOJBTEDSA-N,N=C(N)c1ccc(C=Cc2ccc(C(=N)N)cc2)cc1,STILBAMIDINE,NS5_DEN2B Dengue virus 2,3.6594882905483246
Q6YMS6,UAWXGRJVZSAUSZ-UHFFFAOYSA-N,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,Licofelone,NS5_DEN2B Dengue virus 2,3.659335732460022
Q6YMS6,YTAOBBFIOAEMLL-REQDGWNSSA-N,N#CC(=C1SCC(c2ccc(Cl)cc2Cl)S1)n1ccnc1,Luliconazole,NS5_DEN2B Dengue virus 2,3.6588762402534485
Q6YMS6,AAFJXZWCNVJTMK-GUCUJZIJSA-N,OC(C1CO1)C(O)C1CO1,VAL-083,NS5_DEN2B Dengue virus 2,3.658801406621933
Q6YMS6,MKUXAQIIEYXACX-UHFFFAOYSA-N,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,Aciclovir,NS5_DEN2B Dengue virus 2,3.6587710082530975
Q6YMS6,UAUIUKWPKRJZJV-QPLHLKROSA-N,Cc1cnc(C(=O)NC2CCCCCC=CC3CC3(C(=O)NS(=O)(=O)C3CC3)NC(=O)C3CC(Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,Paritaprevir,NS5_DEN2B Dengue virus 2,3.6584502458572388
Q6YMS6,IJTPLVAAROHGGB-UHFFFAOYSA-N,Cc1ccc2c(Br)cc(Br)c(OC(=O)c3ccccc3)c2n1,BROXALDINE,NS5_DEN2B Dengue virus 2,3.6583875119686127
Q6YMS6,HSQAARMBHJCUOK-UHFFFAOYSA-N,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CCCNCCCO)ccc1Cl,AZD-9056,NS5_DEN2B Dengue virus 2,3.658054232597351
Q6YMS6,XCPPIJCBCWUBNT-UHFFFAOYSA-N,N#CC(c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1)c1nc2ccccc2s1,Bentamapimod,NS5_DEN2B Dengue virus 2,3.6570570170879364
Q6YMS6,OOUGLTULBSNHNF-UHFFFAOYSA-N,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,Ataluren,NS5_DEN2B Dengue virus 2,3.656568795442581
Q6YMS6,XZNUJESLPUNSNO-UHFFFAOYSA-N,COc1ccc2cnccc2c1,S-3536,NS5_DEN2B Dengue virus 2,3.656046599149704
Q6YMS6,XDBHURGONHZNJF-UHFFFAOYSA-N,CCOc1ccc(-c2nc(-c3cccc(C(=O)O)n3)cs2)cc1OCC,Tetomilast,NS5_DEN2B Dengue virus 2,3.6548358201980595
Q6YMS6,LVASCWIMLIKXLA-LSDHHAIUSA-N,O=C(CC1NCCCC1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,Halofuginone,NS5_DEN2B Dengue virus 2,3.6543833315372467
