uniprot_accession,standard_inchi_key,canonical_smiles,compound_name,protein_fragment,avg_predictions
Q6YMS5,MMNNTJYFHUDSKL-UHFFFAOYSA-N,COC(=O)Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)cc2[nH]1,XL-281,NS3_DEN2B Dengue virus 2,3.9296711087226868
Q6YMS5,KJVQYDYPDFFJMP-UHFFFAOYSA-N,Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1,SULFAMETHYLTHIAZOLE,NS3_DEN2B Dengue virus 2,3.929129958152771
Q6YMS5,OGWKCGZFUXNPDA-XQKSVPLYSA-N,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,Vincristine,NS3_DEN2B Dengue virus 2,3.9269949793815613
Q6YMS5,QAWIHIJWNYOLBE-OKKQSCSOSA-N,NC(C(=O)O)C1CC(Cl)=NO1,Acivicin,NS3_DEN2B Dengue virus 2,3.9264950156211853
Q6YMS5,PVTHJAPFENJVNC-UQTMRZPGSA-N,CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1N=C(N)C(=O)O,Kasugamycin,NS3_DEN2B Dengue virus 2,3.926340341567993
Q6YMS5,MMSNEKOTSJRTRI-LLVKDONJSA-N,CC(C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O,Atreleuton,NS3_DEN2B Dengue virus 2,3.9260289072990417
Q6YMS5,QDWKGEFGLQMDAM-ULJHMMPZSA-N,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(-c4csc(-c5ccccc5)n4)cc32)c1C,Amcasertib,NS3_DEN2B Dengue virus 2,3.925503522157669
Q6YMS5,DenvInD_301,COC1=CC=CC(=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CS3,127039817,NS3_DEN2B Dengue virus 2,3.9252704828977585
Q6YMS5,UWXSAYUXVSFDBQ-CYBMUJFWSA-N,CC1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,ARRY-334543,NS3_DEN2B Dengue virus 2,3.9249423444271088
Q6YMS5,PHEZJEYUWHETKO-UHFFFAOYSA-N,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,Brequinar,NS3_DEN2B Dengue virus 2,3.9239845871925354
Q6YMS5,VRDIULHPQTYCLN-UHFFFAOYSA-N,CCCc1cc(C(N)=S)ccn1,Protionamide,NS3_DEN2B Dengue virus 2,3.9234225749969482
Q6YMS5,XCPGHVQEEXUHNC-UHFFFAOYSA-N,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,Amsacrine,NS3_DEN2B Dengue virus 2,3.92293581366539
Q6YMS5,DenvInD_242,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=CC=C3,127042987,NS3_DEN2B Dengue virus 2,3.922823801636696
Q6YMS5,LOUPRKONTZGTKE-WZBLMQSHSA-N,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,Quinine,NS3_DEN2B Dengue virus 2,3.922642320394516
Q6YMS5,JXLYSJRDGCGARV-XQKSVPLYSA-N,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,Vinblastine,NS3_DEN2B Dengue virus 2,3.922615796327591
Q6YMS5,JAHDAIPFBPPQHQ-GDLZYMKVSA-N,C#Cc1cccc(-c2cc(=O)n(C)c3ccc(C(O)(c4ccc(Cl)cc4)c4cncn4C)cc23)c1,OSI-754,NS3_DEN2B Dengue virus 2,3.9223754703998566
Q6YMS5,MYNQXTDIPMCJCR-HUYCHCPVSA-N,CNc1ccc(-c2cc3cc(O)ccc3o2)c(F)n1,Flutafuranol (18F),NS3_DEN2B Dengue virus 2,3.9220840632915497
Q6YMS5,DenvInD_122,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)CCCC,72713955,NS3_DEN2B Dengue virus 2,3.92159965634346
Q6YMS5,UJCYUJOQBXHJFH-ZBKNUEDVSA-N,CN1CCN(C2=Cc3cc(Cl)ccc3C(=CC#N)c3ccccc32)CC1,rilapine,NS3_DEN2B Dengue virus 2,3.92096608877182
Q6YMS5,DenvInD_269,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=C(C=CC=C3Cl)Cl)C(=O)N,127038393,NS3_DEN2B Dengue virus 2,3.9199811965227127
Q6YMS5,DenvInD_253,C1=CC=C(C=C1)CCC(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)N,127040818,NS3_DEN2B Dengue virus 2,3.9198970198631287
Q6YMS5,NSHPHXHGRHSMIK-JRIKCGFMSA-N,CC1=CC(=O)OC2CC(CCC(C)C=CCC1)OC(O)(C1CSC(=O)N1)C2,Latrunculin B,NS3_DEN2B Dengue virus 2,3.9196100533008575
Q6YMS5,RITAVMQDGBJQJZ-FMIVXFBMSA-N,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,Axitinib,NS3_DEN2B Dengue virus 2,3.9188437461853027
Q6YMS5,JOGKUKXHTYWRGZ-UHFFFAOYSA-N,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,Dactolisib,NS3_DEN2B Dengue virus 2,3.9185443818569183
Q6YMS5,AYCPARAPKDAOEN-LJQANCHMSA-N,Cc1nc(Nc2n[nH]c3c2CN(C(=O)NC(CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,PF-3758309,NS3_DEN2B Dengue virus 2,3.9183274507522583
Q6YMS5,CEGSUKYESLWKJP-UHFFFAOYSA-N,c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1,Serdemetan,NS3_DEN2B Dengue virus 2,3.9167553782463074
Q6YMS5,MTJHLONVHHPNSI-IBGZPJMESA-N,CCCC(Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,Lexibulin hydrochloride,NS3_DEN2B Dengue virus 2,3.9163325428962708
Q6YMS5,WSEKTEUGRLFBSE-UHFFFAOYSA-N,Nc1ncccc1-c1cc(Cc2ccc(COc3ccccn3)cc2)no1,E-1210,NS3_DEN2B Dengue virus 2,3.914856106042862
Q6YMS5,DCRWIATZWHLIPN-QGZVFWFLSA-N,Cc1cc(Nc2nc(C(O)c3ccc(F)cc3)nc3ccccc23)n[nH]1,AC430,NS3_DEN2B Dengue virus 2,3.9145329892635345
Q6YMS5,RTHCYVBBDHJXIQ-MRXNPFEDSA-N,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,(R)-Fluoxetine,NS3_DEN2B Dengue virus 2,3.9145093858242035
Q6YMS5,KRTIYQIPSAGSBP-KLAILNCOSA-N,CC(C(=O)Nc1ccc(Cl)cc1)C1CCC(c2ccnc3ccc(F)cc23)CC1,Linrodostat,NS3_DEN2B Dengue virus 2,3.914437413215637
Q6YMS5,FIADGNVRKBPQEU-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,Pizotifen,NS3_DEN2B Dengue virus 2,3.9143511950969696
Q6YMS5,DenvInD_257,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=CC=C(C=C3)C=O,127040812,NS3_DEN2B Dengue virus 2,3.9143067747354507
Q6YMS5,RSPDBEVKURKEII-ZCFIWIBFSA-N,O=c1[nH]c(=S)n(CC2CCCO2)c2nc[nH]c12,AZD-5904,NS3_DEN2B Dengue virus 2,3.9140762984752655
Q6YMS5,DenvInD_204,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=O)S2)CC3=CC=C(C=C3)C,72711813,NS3_DEN2B Dengue virus 2,3.914024144411087
Q6YMS5,DKGZKTPJOSAWFA-UHFFFAOYSA-N,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,Spiroperidol,NS3_DEN2B Dengue virus 2,3.9138028025627136
Q6YMS5,DenvInD_184,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)C3CCCCC3,72710920,NS3_DEN2B Dengue virus 2,3.9137040227651596
Q6YMS5,FUWFSXZKBMCSKF-ZASNTINBSA-N,O=C(OCC1OC(O)(COC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,NICOFURANOSE,NS3_DEN2B Dengue virus 2,3.913642555475235
Q6YMS5,MIWWSGDADVMLTG-UHFFFAOYSA-N,CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,Fexinidazole,NS3_DEN2B Dengue virus 2,3.9131350815296173
Q6YMS5,VVBFISAUNSXQGZ-UHFFFAOYSA-N,CC(C)c1cc(C(C)C)c(-c2csc(N(CCN(C)C)Cc3cccnc3)n2)c(C(C)C)c1,Foropafant,NS3_DEN2B Dengue virus 2,3.9127144813537598
Q6YMS5,RYMZZMVNJRMUDD-HGQWONQESA-N,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,Simvastatin,NS3_DEN2B Dengue virus 2,3.912698805332184
Q6YMS5,NAMOLZVVTPNNTE-UHFFFAOYSA-N,CCN(CC)CCNc1ccc(CNS(C)(=O)=O)c2sc3ccccc3c(=O)c12,Win-33377,NS3_DEN2B Dengue virus 2,3.9123318791389465
Q6YMS5,PZFAZQUREQIODZ-LJQANCHMSA-N,O=c1ccc2ncc(=O)n3c2n1CC3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,Gepotidacin,NS3_DEN2B Dengue virus 2,3.911960631608963
Q6YMS5,OJICYBSWSZGRFB-UHFFFAOYSA-N,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,Telacebec,NS3_DEN2B Dengue virus 2,3.9119030833244324
Q6YMS5,LRMJAFKKJLRDLE-UHFFFAOYSA-N,c1ccc(C(c2ccccc2)N2CCN(CCCC3(c4ccccc4)OCCO3)CC2)cc1,Dotarizine,NS3_DEN2B Dengue virus 2,3.910981684923172
Q6YMS5,HSGZLFWXBIVLBD-LBPRGKRZSA-N,CC(=O)NCC1CN(c2cc(F)c(N3CCS(=O)(=O)CC3)c(F)c2)C(=O)O1,PNU-288034,NS3_DEN2B Dengue virus 2,3.91081440448761
Q6YMS5,BLSQLHNBWJLIBQ-OZXSUGGESA-N,CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Terconazole,NS3_DEN2B Dengue virus 2,3.9102750718593597
Q6YMS5,IECPWNUMDGFDKC-MZJAQBGESA-N,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,FUSIDIC ACID,NS3_DEN2B Dengue virus 2,3.908985286951065
Q6YMS5,DenvInD_108,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)C3CCCCC3,72710920,NS3_DEN2B Dengue virus 2,3.9089492708444595
Q6YMS5,AIUJHENHBJHHMY-UHFFFAOYSA-N,CCCCCN(CCC12CC3CC(CC(C3)C1)C2)C(=O)NCCCc1ccncc1,SA-13353,NS3_DEN2B Dengue virus 2,3.9081299901008606
Q6YMS5,INJPEINGXBVKEB-UHFFFAOYSA-N,Fc1ccc2c(c1)C(OCc1c(F)cccc1F)C(Cn1ccnc1)S2,Sch-35852,NS3_DEN2B Dengue virus 2,3.907240092754364
Q6YMS5,DSFNLJXHXBIKDS-UHFFFAOYSA-N,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2cc(Br)c(O)c(Br)c2)no1,iOWH-032,NS3_DEN2B Dengue virus 2,3.906819075345993
Q6YMS5,KXMAIWXPZGQNCR-QGZVFWFLSA-N,CCCNC(=O)c1ccc2c(c1)N(C(C)CN1CCCC1)c1ccccc1S2,apadoline,NS3_DEN2B Dengue virus 2,3.9061519503593445
Q6YMS5,DLMNZGAILMQDHA-UHFFFAOYSA-N,CCCN(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)c1ncccc1C(=O)O,A 81988,NS3_DEN2B Dengue virus 2,3.905941903591156
Q6YMS5,ISJRMOARTUIEPA-UHFFFAOYSA-N,O=C(O)c1cn(C2CC2)c2cc(-n3cccc3)c(F)cc2c1=O,E 3846,NS3_DEN2B Dengue virus 2,3.903956323862076
Q6YMS5,GMJWAIMJHBTYPD-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(Cn2c3c(c4cc(F)cc(F)c42)CCCC3CC(=O)O)cc1,L-670596,NS3_DEN2B Dengue virus 2,3.903089076280594
Q6YMS5,JXAGDPXECXQWBC-LJQANCHMSA-N,O=C(CC(CSc1ccccc1)C(=O)O)c1ccc(-c2ccc(Cl)cc2)cc1,Tanomastat,NS3_DEN2B Dengue virus 2,3.901317536830902
Q6YMS5,JAYAGJDXJIDEKI-PTGWOZRBSA-N,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,LANATOSIDE C,NS3_DEN2B Dengue virus 2,3.9011098444461823
Q6YMS5,DenvInD_275,C1=CC=C(C=C1)COC2=CC=C(C=C2)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C3=C(C=CS3)N4C=CC=C4,127037751,NS3_DEN2B Dengue virus 2,3.900085285305977
Q6YMS5,RGTPDNXJDCPXAB-UHFFFAOYSA-N,CCCCCCCCN=c1ccn(CCCCCCCC)cc1,PIRTENIDINE,NS3_DEN2B Dengue virus 2,3.8995102643966675
Q6YMS5,RCSLUNOLLUVOOG-NSHDSACASA-N,CC(C)=CCN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)CC1C,R-82913,NS3_DEN2B Dengue virus 2,3.8987649977207184
Q6YMS5,DGWUVKLBXCWNTA-UHFFFAOYSA-N,Clc1ccc(-c2nc3c4ccccc4ccn3n2)cc1,Lotrifen,NS3_DEN2B Dengue virus 2,3.8984716534614563
Q6YMS5,PDOQBOJDRPLBQU-QMMMGPOBSA-N,Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)ncc2Cl)n[nH]1,AZD-1480,NS3_DEN2B Dengue virus 2,3.8981840312480927
Q6YMS5,DenvInD_270,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC(=CC=C3)Cl)C(=O)N,127038392,NS3_DEN2B Dengue virus 2,3.8977996706962585
Q6YMS5,JCZYXTVBWHAWLL-UHFFFAOYSA-N,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Clopimozide,NS3_DEN2B Dengue virus 2,3.897490292787552
Q6YMS5,ZXBCLVSLRUWISJ-UHFFFAOYSA-N,Cc1nc2c(N)nc3cccnc3c2n1CC(C)C,Sotirimod,NS3_DEN2B Dengue virus 2,3.8972126841545105
Q6YMS5,BTZCSXIUAFVRTE-CHGLIHOBSA-N,CC1CSC(=NNC(=O)C(=O)C(NC(=O)C2CCCCCC2)C2CCOCC2)N1C,ONO-5334,NS3_DEN2B Dengue virus 2,3.8963832557201385
Q6YMS5,DXVUYOAEDJXBPY-NFFDBFGFSA-N,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,HETACILLIN,NS3_DEN2B Dengue virus 2,3.8962907195091248
Q6YMS5,OVCDSSHSILBFBN-UHFFFAOYSA-N,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,Amodiaquine,NS3_DEN2B Dengue virus 2,3.895122915506363
Q6YMS5,DenvInD_174,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=C2C(=O)N(C(=S)S2)CCCC,72713955,NS3_DEN2B Dengue virus 2,3.8950536400079727
Q6YMS5,JTNIHNJCRCYZSU-IVZQSRNASA-N,CC(N1CCN(c2ccc(-n3cnnn3)cc2)C1=O)C(O)(Cn1cncn1)c1ccc(F)cc1F,TAK 456,NS3_DEN2B Dengue virus 2,3.894893556833267
Q6YMS5,GYCPCOJTCINIFZ-UHFFFAOYSA-N,CCC(CC#N)OC(=O)NC(C)c1cccc(NC(=O)Nc2ccc(-c3cnco3)c(OC)c2)c1,VX-944,NS3_DEN2B Dengue virus 2,3.893794983625412
Q6YMS5,SGTNSNPWRIOYBX-MHZLTWQESA-N,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,(S)-Verapamil,NS3_DEN2B Dengue virus 2,3.8937005400657654
Q6YMS5,DDYJDIHOSRTMSE-DHZHZOJOSA-N,C=CCN1C(=O)CSC1=NNC(=S)NC,CGP-52608,NS3_DEN2B Dengue virus 2,3.893588215112686
Q6YMS5,YEWQCWVEXRSMSB-UHFFFAOYSA-M,CC(=O)O[Hg]c1cc(C(C)(C)CC(C)(C)C)ccc1O,ACETOMEROCTOL,NS3_DEN2B Dengue virus 2,3.8935559689998627
Q6YMS5,DenvInD_223,CC1=CC=C(S1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)N,127040494,NS3_DEN2B Dengue virus 2,3.89234659075737
Q6YMS5,HGVNLRPZOWWDKD-UHFFFAOYSA-N,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,ZSTK-474,NS3_DEN2B Dengue virus 2,3.8922149538993835
Q6YMS5,FGAPXYWEQVSGDJ-JVXZTZIISA-N,CC1C(N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1Cl,E-4767,NS3_DEN2B Dengue virus 2,3.8918305337429047
Q6YMS5,ZKFQEACEUNWPMT-UHFFFAOYSA-N,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,Azelnidipine,NS3_DEN2B Dengue virus 2,3.8918069899082184
Q6YMS5,OJZYRQPMEIEQFC-UAWLTFRCSA-N,CCCCC(C)CC(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)O,LIMAPROST,NS3_DEN2B Dengue virus 2,3.8905705213546753
Q6YMS5,YTMOQFAFGKLYIW-CONSDPRKSA-N,CC(C)COC(=O)C(Cc1ccccc1)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)NC(Cc1ccccc1)C(=O)OCC(C)C,GS-9191,NS3_DEN2B Dengue virus 2,3.8905161917209625
Q6YMS5,ISHXLNHNDMZNMC-VTKCIJPMSA-N,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,Norelgestromin,NS3_DEN2B Dengue virus 2,3.889055520296097
Q6YMS5,DenvInD_11,C1=CC=C(C=C1)C(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC2=CC=C(C=C2)C(=N)N)NC(=O)C3=CC=C(C=C3)C(F)(F)F,122193304,NS3_DEN2B Dengue virus 2,3.8879054486751556
Q6YMS5,NZCRJKRKKOLAOJ-XRCRFVBUSA-N,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,RIFAXIMIN,NS3_DEN2B Dengue virus 2,3.8878426253795624
Q6YMS5,DenvInD_194,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C1=CC=C(C=C1)C=CC(=O)N,73355607,NS3_DEN2B Dengue virus 2,3.8877590894699097
Q6YMS5,GNRIZKKCNOBBMO-UHFFFAOYSA-N,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,ALPHA-MANGOSTIN,NS3_DEN2B Dengue virus 2,3.8875139951705933
Q6YMS5,JBPUGFODGPKTDW-SFHVURJKSA-N,COc1cc(NC(=O)Nc2cccc(CNC(=O)OC3CCOC3)c2)ccc1-c1cnco1,Merimepodib,NS3_DEN2B Dengue virus 2,3.887267768383026
Q6YMS5,YVPXVXANRNDGTA-WDYNHAJCSA-N,COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,Cepharanthine,NS3_DEN2B Dengue virus 2,3.885674774646759
Q6YMS5,SIMWTRCFFSTNMG-AWEZNQCLSA-N,CC(=O)NCC1CN(c2ccc(N3CCN(C(=O)CO)CC3)c(F)c2)C(=O)O1,Eperezolid,NS3_DEN2B Dengue virus 2,3.885493904352188
Q6YMS5,IOMMMLWIABWRKL-WUTDNEBXSA-N,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2C2CCCCN(C(=O)C=CCN(C)C)C2)ccn1,Nazartinib,NS3_DEN2B Dengue virus 2,3.885157436132431
Q6YMS5,RDALZZCKQFLGJP-UHFFFAOYSA-N,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,CB-5083,NS3_DEN2B Dengue virus 2,3.8850136399269104
Q6YMS5,HJORMJIFDVBMOB-UHFFFAOYSA-N,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,Rolipram,NS3_DEN2B Dengue virus 2,3.8843747675418854
Q6YMS5,MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Sorafenib,NS3_DEN2B Dengue virus 2,3.8832371532917023
Q6YMS5,IBDYYOQKQCCSDP-QFIPXVFZSA-N,CCCC(Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1,PF-06291874,NS3_DEN2B Dengue virus 2,3.8831387162208557
Q6YMS5,ANUCDXCTICZJRH-UHFFFAOYSA-N,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12,Mexazolam,NS3_DEN2B Dengue virus 2,3.8827871084213257
Q6YMS5,DenvInD_237,C1CC1C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)N,127040128,NS3_DEN2B Dengue virus 2,3.882773667573929
Q6YMS5,SWZXEVABPLUDIO-WSZYKNRRSA-N,COCC(NC(=O)c1cnc(C)s1)C(=O)NC(COC)C(=O)NC(Cc1ccccc1)C(=O)C1(C)CO1,oprozomib,NS3_DEN2B Dengue virus 2,3.882503092288971
Q6YMS5,UCPMSMNKGXUFCC-UHFFFAOYSA-N,CC(C)Cn1cnc2c(N)nc3cccnc3c21,Epetirimod,NS3_DEN2B Dengue virus 2,3.8824419379234314
Q6YMS5,DenvInD_261,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC=C(C=C3)N)C(=O)N,127038036,NS3_DEN2B Dengue virus 2,3.8816472738981247
Q6YMS5,VJXSSYDSOJBUAV-UHFFFAOYSA-N,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,Piritrexim,NS3_DEN2B Dengue virus 2,3.8811174035072327
Q6YMS5,YQNQNVDNTFHQSW-UHFFFAOYSA-N,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,Nitazoxanide,NS3_DEN2B Dengue virus 2,3.8808834552764893
Q6YMS5,DenvInD_146,C1=CC=C(C=C1)CC=NNC(=O)C2=CC(=NC3=CC=CC=C32)C=NNC4=CC=CC(=C4)C(F)(F)F,71451559,NS3_DEN2B Dengue virus 2,3.8801393657922745
Q6YMS5,INVTYAOGFAGBOE-UHFFFAOYSA-N,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,Entinostat,NS3_DEN2B Dengue virus 2,3.879805952310562
Q6YMS5,ODKNJVUHOIMIIZ-RRKCRQDMSA-N,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,Floxuridine,NS3_DEN2B Dengue virus 2,3.879580497741699
Q6YMS5,GZTMFRUGZMZCRD-CFBAGHHKSA-N,CC(C)=CCCC(C)=CCCC(C)=CCSc1ccccc1C(N)=O,"S-trans,trans-Farnesylthiosalicylamide",NS3_DEN2B Dengue virus 2,3.878983795642853
Q6YMS5,KAZMQKPLIPWQNO-UHFFFAOYSA-N,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc1,BIRB-1017,NS3_DEN2B Dengue virus 2,3.878544956445694
Q6YMS5,WTXWDXWZGJGIHV-URBCHYCLSA-N,CC1OC(=O)NC1C(=O)NC(Cc1cscn1)C(=O)N1CCCC1C,KPS-0373,NS3_DEN2B Dengue virus 2,3.878409743309021
Q6YMS5,DenvInD_271,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(C2=CC=C(C=C2)OCC3=CC=CC=C3Cl)C(=O)N,127038037,NS3_DEN2B Dengue virus 2,3.877771094441414
Q6YMS5,HOKDBMAJZXIPGC-INIZCTEOSA-N,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,Levomequitazine,NS3_DEN2B Dengue virus 2,3.8775224089622498
Q6YMS5,DenvInD_201,CCCCC(C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C=CC1=CC=CC=C1,73349552,NS3_DEN2B Dengue virus 2,3.877306044101715
Q6YMS5,YJQZYXCXBBCEAQ-ACJLOTCBSA-N,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,Butopamine,NS3_DEN2B Dengue virus 2,3.8772105276584625
Q6YMS5,WMBWREPUVVBILR-WIYYLYMNSA-N,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,(-)-Epigallocatechin gallate,NS3_DEN2B Dengue virus 2,3.876428544521332
